"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.5939084,-0.0238275222222222,0.0355763592592607,0.0205352611111114,-0.0276791740740739,-0.0260069055555552,-0.0370888277777778,-0.0374248777777778,0.0179010259259258,0.593941383333333
0.361107308293269,0.0112380971780923,0.0566350636812301,0.0309722864583336,-0.0204371875000001,-0.013637102430555,-0.0103976041666665,0.00733787455456214,-0.00747937223927337,0.360788322350544
0.352311414881139,0.027737507086953,0.048877739503158,0.135287320822711,0.0371836079675115,0.0349049458960515,0.0383339908244185,0.052030859946044,0.0193025688023121,0.352265405942029
1.245181125,-0.025975928571429,0.244504335317459,0.0748102380952383,-0.0789626269841271,-0.0916701626984121,-0.111199351190477,-0.108973380952381,-0.102757311507937,1.24979957142857
0.820043303571429,-0.0632447083333327,0.0943697420634922,-0.0130071428571424,-0.0311532599206353,-0.0471019384920636,-0.0501088154761909,-0.0385579036840411,0.0174934378436729,0.820096855502915
0.551711782000367,-0.0509874673913056,0.011283807971016,0.116910989719252,-0.0014531176426424,-0.0381179009819223,-0.0479774042321934,-0.00926577311176354,-0.0581140170275594,0.551180315478582
0.731899640625,-0.0903305729166676,-0.0155689166666666,0.173619921875,-0.0257288993055561,-0.038307630208334,-0.0431907916666667,-0.0466882326388888,-0.0281732760416673,0.73385675
0.273393417943951,-0.00782540315619866,0.0377847273318379,0.151832263943692,-0.0169045442339243,-0.0104462958289076,-0.0291467231889413,-0.00765968222446778,-0.0606113723723729,0.275654782755729
0.65083609731166,-0.0202891095238089,0.065892953968253,0.144591176190476,-0.0450482206349207,-0.0478566,-0.0643074761904761,-0.0383541730158731,-0.0836241531800501,0.652266125778605
0.333209460938829,-0.00937614590281899,0.0524964697798998,0.18176223838163,-0.0304188110565483,-0.0125525627240139,-0.0304670686293557,-0.0416159472321778,-0.0523477987496232,0.334072278764626
0.272080858429808,0.0139508930172763,0.0806212861065935,0.0488079204696355,0.00651154780174214,0.0103762370338262,0.00971203558044807,0.0173737087273985,0.0551571990319807,0.271646994263098
0.36122766340398,-0.0592877690307528,0.0336861553287977,0.217692459183673,0.0172780971380279,-0.0476811821874164,-0.046049162464561,0.0114639416498995,-0.0661165899368678,0.358510134477709
0.278987294117647,-0.112952309368192,-0.0189088169934631,-0.00220020588235283,-0.0227852472766897,-0.0109051570759221,0.00586907205104327,0.0226514750836626,0.101728359445783,0.279330288796848
0.301953529024343,-0.126788625935684,-0.0306220126707855,-0.0166455098039211,-0.0197013507625276,-0.00776862962962951,0.0142370326797379,0.064153188453159,0.0674521274509812,0.301672696078431
0.430451459791984,0.0592294173137156,0.123253838857884,0.129369689679646,0.0282393287037026,0.031978649691358,0.0296039814814807,0.0293090895061738,0.0345951404320972,0.431278569444444
0.728726277860027,-0.033350286899987,0.199735340257184,-0.0173763666666668,-0.0440002722222226,-0.0642963629629636,-0.0754137333333336,-0.087319464814815,-0.0841649722222217,0.731139806397134
0.234238972727273,-0.0603094512066631,0.0343393026095427,0.126895967069786,-0.00985169643957382,0.00159734305555627,-0.0126303958333344,-0.0125228388888882,0.00937871631009428,0.233336405113636
0.374489565217391,-0.0317492971014482,0.0213276497584545,0.154631742753623,-0.0088678285024132,-0.0458291413043493,-0.0469459094202897,-0.0294219218228454,-0.0540941129738185,0.373439751304348
0.616747674418605,-0.0496373165374684,-0.0280176459948318,0.0875703682170544,0.0218334513000829,-0.0465498138981395,-0.0255725013134723,0.00556680442386565,-0.0331736900299729,0.614664654122621
0.653696041685936,-0.0346054786324802,0.0347413076923074,0.214350645299145,-0.0369697207977216,-0.0403490484330498,-0.0448076623931627,0.00880603133902985,-0.064230191299461,0.65649843684768
0.46310720243728,-0.0114610443940547,0.037005296455655,0.00470629458403771,-0.0330027012874113,-0.00468353993055644,-0.0226078697916671,-0.00620164930555499,-0.0347829149305555,0.465793616991992
0.545241675675676,-0.0112056396396394,0.0725530180180172,0.159015279279279,-0.0196613273273277,-0.0283307117117115,-0.0481400540540541,-0.0125791396396395,-0.0758919774774777,0.544904050916241
0.313387857142857,-0.00281382063492081,0.0246418476190473,0.0806186666666663,-0.0256779841269848,-0.0163320000000003,-0.0230565714285715,-0.0183405492063488,-0.0312436507936507,0.313699442857143
0.756013769230769,-0.0596134594017094,0.0343092072649571,0.0769040897435897,-0.0429807435897435,-0.0451670641025634,-0.0614069423076926,-0.0371931452991462,0.00433115707469384,0.75664503689213
0.559810850369209,-0.0821181016310593,-0.00989292063492089,-0.0447067942130085,-0.0391615174877813,-0.01884297814715,0.00633609182032282,0.0332885998117807,0.080809803657695,0.562655155998328
0.243635821266968,-0.00243255647546159,0.0594252936268647,0.124521415127813,-0.0268352898137148,-0.02954100997151,-0.037261824786324,-0.0264216238730215,-0.0603300566462524,0.243511560699181
0.488591548780488,-0.152355998644982,-0.0511723672086757,0.0986229634146334,0.0918214986449875,0.0257027453366397,0.0204969349194123,0.0328590457497874,-0.026519900351344,0.489029595576199
0.80833765152439,-0.051695453272358,-0.0242177345503914,0.00342143729166773,-0.0371333470341412,-0.0413213221646132,-0.0314405374999991,0.0661112444444445,-0.0353272472222222,0.8092316625
0.41801049836872,-0.0270359890425496,0.0319897973164878,0.0360936839080461,-0.0230064157088132,-0.0325319137931025,-0.0297093103448271,-0.0262615536398463,0.0148500996168593,0.4173865
0.252726374459392,0.10926133771645,0.06575956597289,0.0532077202521501,0.0941369217256783,0.0403472143965612,0.00804942032280753,0.125650858275713,0.177871463449001,0.252871515679937
0.707950811332503,-0.107736087002582,-0.0758631011174571,0.061110631247438,0.0267628457173309,-0.0193890937955401,-0.0205222904160498,0.0163576008229028,-0.0272978617747436,0.707271397727273
0.831623319328859,-0.0486503799999995,0.062211748888888,-0.0083600133333333,-0.0175803288888886,-0.0321676644444443,-0.0413716266666671,-0.0291623555555551,-0.0576134177777766,0.83136328
1.05283817391304,-0.0600038707729467,-0.0499521956521736,0.0040848079710156,-0.0412600591787433,-0.0487893043478269,-0.0487298623188408,0.0288982560386483,-0.051282964975845,1.05211198913043
0.900625724574801,-0.0369985217498142,-0.0178395472711967,0.0688104688365712,0.00601063824289404,-0.0261501279069767,-0.0334715177735722,-0.0129651567626959,-0.0594789487442396,0.900046516440569
0.885835704545455,-0.0718053686868684,-0.00977334722222142,0.0282766363636376,-0.0189845063131305,-0.0367593060514541,-0.0431212459551636,0.00789469785083287,-0.0581698456584116,0.886146302056783
0.769879681818182,-0.0161900757575753,-0.0206869259259265,-0.0573732222222221,0.00570705723905585,-0.0163087171717171,0.0129004090909088,0.0191843821548809,0.0645162895622889,0.770296742424243
0.576084412142039,-0.04675873765432,-0.0287285987654338,0.0297485092592586,-0.0146381913580238,-0.0108306604938282,-0.015016245370372,-0.014133674382719,-0.00860449065898448,0.576898932551272
0.505766052806399,-0.00650992361111124,0.0966785243055554,0.0684146979166666,-0.0319128559027779,-0.0327519513888893,-0.0517863958333322,-0.0691369076235994,-0.0267629192932967,0.506849083059211
0.910925512934905,-0.10954374749024,-0.0294000518821294,0.036808923537995,0.00686047314082238,-0.0278694090909089,-0.0353600858585851,-0.0230922373737384,0.00650249831649928,0.909868015151515
0.499100129032258,-0.00957737275985502,0.0734751469534056,0.0155327365591396,-0.0208459193548398,-0.0334567491039408,-0.034900645161291,-0.0394233297491028,0.0411215609319016,0.499265516129032
0.367694123986095,0.0465939043927638,0.0601723772609811,0.0719954031007737,0.0494412700258387,0.0388986589147285,0.0317288992248075,0.0334594147286825,0.0330714534883723,0.369117662790698
0.851596855555556,-0.0857251345679007,-0.0456290913580252,0.111490407407407,-0.0231752925925922,-0.0623483074074074,-0.0640125370370372,0.032096330864198,-0.0627498641975312,0.850401911111111
0.706098197368421,-0.0326025087719302,-0.10502117251462,-0.106595745614035,-0.0207553114035078,-0.00988478070175365,0.0229070087719305,0.11040463909087,0.0113706203014006,0.706495383435973
0.794615879822865,-0.0731764110615788,-0.0531921452020198,-0.0301441212121217,0.000873468434343956,-0.0267442249702983,-0.0335871602116369,0.054225128446331,-0.0289216333943491,0.79463086471946
0.418493847222222,-0.0121969367283959,-0.00675067746913649,0.027114800925925,-0.027818320987654,-0.0310611840914683,-0.0147958748620315,-0.00511149018210444,-0.0219209477970903,0.417264822345288
0.569356022349837,-0.0304572640935473,0.0194755888831898,0.124145490196078,-0.0410575065359484,-0.0461475931372552,-0.0368429803921561,-0.048831978758169,0.0250279852941175,0.572114720588235
0.337666270049966,0.0756577696790588,0.0673152336301353,-0.172243736753603,-0.129572107964784,-0.0500285941358015,0.00562710648148071,0.0698584243827145,0.0521541404320984,0.337963084752636
0.582174463541667,-0.0748635556902407,-0.0703590474537046,0.0036070833333334,0.00113575578703675,-0.0308891446759257,-0.0270318923611113,0.061192884969449,-0.0513821997991671,0.582791126610557
0.379701224630376,-0.00615674678515173,0.00721329182475062,0.0156003766404218,-0.0449158563927326,-0.0253790440319041,-0.018359065613109,0.00879881618765297,-0.0133641103696059,0.381983669416667
0.528104199434147,-0.0110277270244823,-0.0121082234407109,-0.0502961217084805,-0.0703963994023796,-0.0324247066476133,-0.0106111137713433,0.0163096899012459,-0.00265335234676284,0.527795134711333
0.730456347104749,-0.0886773742054409,-0.060110130896226,0.0412839855213574,0.054773870758076,-0.0186726980155015,-0.0423722078729841,-0.00505171097230926,-0.0700913092633459,0.729493482962963
1.09726859782609,0.0216117004830913,-0.00297889130434629,0.0707015036231851,0.116467305555554,0.0815469939613523,0.103706442028985,0.2140116147343,0.140016239915252,1.09719090948233
0.729426368897483,0.037405438438256,0.0482480275475955,0.0533984205158793,0.0486467872117406,0.0196646792452832,0.00298266981132138,0.086059463312368,0.0103266897041942,0.729434269787655
0.275284899052192,-0.0256423964181732,0.0154148919734773,0.0920419529914537,-0.023072525641027,-0.0111688964861819,-0.0143178526080093,-0.0223581305057614,0.040132594977542,0.274357722256575
1.19507722222222,-0.0757278246913578,-0.0569945666666665,-0.0042937518518529,-0.0296533604938269,-0.0459953358024694,-0.0499496999999986,0.0126624148148151,-0.0660448888888877,1.19632384444444
0.794659178308556,-0.0384720675675669,0.00279477927927955,0.0658843288288281,-0.046678582582582,-0.0450260765765769,-0.040006058558558,0.0196782897897889,-0.0708795075075085,0.796546945945946
0.881890067138323,0.0107860409356704,0.105789627192983,0.155940219298248,-0.00441794883040945,-0.00964402192982364,-0.0238896578947369,-0.00511938596491536,-0.0440610029239756,0.88440181180524
1.00409510335803,-0.0834757864936195,-0.102056529914534,-0.0697460555555564,-0.0400276980056988,-0.0426222977207974,-0.0319569786324782,0.11616038888889,-0.0365778034188018,1.0037423974359
1.05467269211919,-0.0674051004364798,-0.0579959929661859,0.00135097318119744,-0.0108951380172941,-0.0461001714951509,-0.0441158206755191,0.0377348804706764,-0.0626836135720116,1.05512032484326
0.568759220998476,-0.00511575044194714,0.0436200094343161,0.00345951850194628,-0.0626584057288882,-0.0533021002710027,-0.0544888170731704,0.028834021680216,-0.0526690149051492,0.569811573170732
0.54758741218638,-0.0155954175331438,0.00909697683186731,-0.0200016611111113,-0.0394339101657774,-0.0270614691358028,-0.0207448204632598,0.0631561159891882,-0.0400067501533837,0.547176613203161
0.684145374458874,-0.0829262434842004,-0.0253582433928039,0.12880554020129,-0.0319497677436029,-0.0331003030303037,-0.0280736161616157,-0.0430541548821538,0.0199074848484864,0.681487727272727
0.829528244795858,-0.0834920175438597,-0.0837922090643278,-0.0442464078947371,-0.0142386447368436,-0.0118228114035082,0.00944057456140272,0.0339994678362578,-0.0152415964912269,0.833150538491752
0.63660481912037,-0.102547354556861,-0.00854331741126479,0.0245473404937714,-0.00943966303206593,-0.0709473021031594,-0.0535251894330365,0.0373042105684194,0.0889698872303804,0.637518229717742
0.367143763186606,-0.00166232153324006,-0.00597309629629607,-0.0840928833333332,-0.0198533259259263,0.00950901666666628,0.00999368888888826,0.00842115185185121,0.0249515055555547,0.367862583333333
1.05953635897436,-0.0621902122507119,0.114450452991453,0.345014829059829,-0.115361156695157,-0.133874119658121,-0.181808260683761,-0.151176718604321,-0.150783081302143,1.06122718067904
0.380413983775584,-0.0345065158730154,0.0168697949735464,0.147285551587301,-0.00859222619047659,-0.0142694735449729,-0.0413828809523803,-0.0042111124338619,-0.0567420846560842,0.379617840184995
0.823029161932118,-0.0661213349799142,-0.0578325289435376,-0.040451381862446,-0.0328119330872431,-0.0241081896111006,-0.0224216276841103,-0.0123898537676878,-0.0319229068455533,0.823238863344935
0.505064184444444,-0.0284579436249473,-0.0448888622222224,0.00172768666666719,0.0291139577777776,0.00730469555555599,0.00377324666666723,0.0142436600000001,0.0187246533333336,0.50309978
1.05392779457364,0.0236349370138228,-0.0734227583979323,-0.259296325581395,0.010329471576228,0.00110338501291893,0.0734554883720925,0.115727282945737,0.19173303359169,1.0536866627907
1.25906185684551,-0.117213476351388,-0.107227239841889,0.0565605541463984,0.041388960157843,-0.00685920184257163,-0.0386422314101605,-0.03315005241609,-0.0188250757478187,1.26040903420026
0.674798342105263,-0.0197933274853817,-0.0458206140350878,-0.103583263157895,-0.027168883040935,-0.0325169780701754,-0.00123861403508795,0.0557964502923987,0.00536415350877215,0.67338422368421
0.298150975168533,0.0128267641402444,0.015560566066066,-0.00339033783783725,-0.0284916426426429,-0.0152711771771784,-0.00699236936936919,0.0292206876876876,-0.0164813183183196,0.297625094594595
1.12203787672542,-0.0793636666666673,-0.0259750123456802,0.12638225925926,-0.0540523950617295,-0.0862259616552749,-0.069374779753054,-0.0647039584091198,-0.102848246663521,1.12289234405382
0.862692141942064,-0.0618600341094146,-0.0568255002862832,-0.0377069848599503,-0.0201959333220421,-0.0466935268548771,-0.0454620232558143,0.045709067183462,-0.00576926873384946,0.861310443592281
0.529623548103346,-0.0343733749999999,0.0205533472222221,0.0411163888888869,-0.0374151574074069,-0.0198659351851838,-0.0193301666666675,-0.0268511712962971,-0.00145341666666627,0.529512458333333
0.852018273349163,-0.0322639796813279,0.0147409807498227,0.0232281323317209,-0.0365755827589195,-0.0356593631166923,-0.0402876033543433,-0.0461965078304489,-0.0491846446442925,0.854075047575757
0.761527,0.181701350762528,0.100046405228758,-0.0646508098649096,-0.0916121789259876,0.0242909645353388,0.0376166050317166,0.12446439670766,0.0868740108323874,0.760939930607187
0.390112241352262,-0.0306650299145304,-0.00774730341880354,0.0503081880341875,-0.0155078689458688,-0.0111168532763532,-0.0095379102564099,-0.0125861780626781,-0.0229262601459484,0.39073151301822
0.618192227272727,-0.0778587095959602,-0.0232771313131313,0.155800867424243,0.0173839797979795,-0.0374169393939396,-0.0621910681818184,-0.0485893118686864,-0.0318930934463111,0.61746096985937
0.393444102564103,-0.00552998717948701,0.105778905982906,0.0378217863247869,-0.0326345113960114,-0.0364945669515675,-0.0550696880341876,-0.0443990804579975,-0.041210613704588,0.39392555329409
0.78292421305374,-0.0414759852516039,-0.0226384095943207,-0.0327036860472114,-0.0414686277665362,-0.0343502707480822,-0.0388032387866475,0.0331586332451658,-0.038609905512591,0.780685586397058
1.2819220719697,-0.204515962574099,-0.233130406561964,-0.0743765222702451,0.0203031110287821,-0.0343770084678784,-0.0734546421240631,0.0501198607556377,-0.0404972978849528,1.28393504965035
0.715873306600508,-0.0898989797190804,-0.0526521708768251,-0.0408247308802308,0.0159447998174231,-0.0209167798036129,-0.0292972777777774,-0.00238348280423347,-0.022493147323177,0.715808820170345
0.703010258893557,0.323215541846502,0.305889426021427,0.344302045149641,0.354149847667591,0.361471661108927,0.351214721166311,0.395077851589369,0.342556718620621,0.702873607128851
0.3232487125,0.00179532638887084,0.00799766111110665,-0.0240543458333327,0.0295846652777771,0.0156927347222215,0.00801181666666744,0.0228027055555589,0.0222157027777763,0.32494855
0.891599700037864,-0.0388151908800999,0.00513829958516389,0.0886824076817181,-0.0428553274853801,-0.0660105511695902,-0.0596762298873251,-0.016749927911941,-0.0730334754646758,0.891737840027701
0.693525132993978,-0.0601945669191919,-0.0411148977272733,0.0392573873646298,-0.0286913221087563,-0.0577766161860583,-0.0618180669222968,-0.000263451462707125,-0.0605391548392455,0.690588574961981
0.723677939352297,0.186237761415253,-0.0966976565831945,-0.17554542290835,-0.037312773879151,0.0411596179337274,0.0486083866240215,0.0195013265055809,0.0498749240957997,0.721377221566848
1.02048664523296,-0.105702744708996,-0.156004285714285,-0.22987230952381,-0.0515650396825401,-0.049770195627281,-0.0491503293058514,0.028369116991367,-0.0159819889027387,1.02003201516506
0.397804345264248,-0.0173897826998015,-0.0391517816537461,-0.110806503875969,-0.0904130490956065,-0.00657102583979417,0.011741010380422,0.0883336335436253,0.0333588271640733,0.39848139872093
0.821357475356702,-0.0254377243261698,-0.0467851914921329,-0.223276142857143,-0.0716373238095226,-0.0163324301587306,0.00383533333333344,0.0476690412698418,0.049605434920634,0.819291985714286
1.42113072689565,-0.135726510490739,-0.20797208148148,-0.297561227777777,0.00481907592592717,0.00344901481481549,0.0315671500000003,0.049594714814815,0.123478503703704,1.41746235
0.718560682926829,-0.0332237046070456,-0.0423832628726287,-0.0551293130081302,-0.0402219512195134,-0.0465571720867204,-0.0558442479674803,0.0219716558265593,-0.0304977791327912,0.717676891687889
0.130814093084235,0.00884502510656484,0.0138294111269241,0.00404683287689104,-0.00389195216049391,0.000550503086421316,-0.00144740740740683,-0.0159071959876546,0.0390988070987649,0.13075002027027
0.629408181818182,-0.10661665824916,-0.0166877070707069,0.00574238383838467,0.0049748148148146,0.0146904595485375,0.00860390844503625,0.0766568022920993,-0.0204194978908937,0.629102390636769
0.6694915,-0.0807146734006751,0.1010422003367,0.202953828282829,-0.0439606094276086,-0.0207383922558925,-0.0405621060606056,-0.0407058047138048,-0.0466149377104389,0.660847356014034
0.358697138499619,0.0196767355808892,0.0256717798952693,-0.0386499858394119,-0.0180611744038366,0.0211456922301727,0.0152434983387075,-0.117043214427149,0.0627008481749593,0.358968118147657
0.882960982142857,-0.0478295416666661,-0.0297814246031753,-0.00250941666666797,-0.0179193134920634,-0.0231328353174608,-0.0298214999999999,-0.0179023194444443,-0.0401256765873015,0.881688267857143
0.674339914195402,-0.0151670240569262,0.0349255518518513,0.0382738444444443,0.00289707222222184,-0.00188864814814665,-0.00231052222222191,0.00295129027777658,-0.0100905334591196,0.67286067484985
0.800832666666667,-0.0253314500000003,0.0626883407407397,0.0429072777777767,-0.0415954833333319,-0.0607155537037037,-0.0656980944444449,-0.0613928833333339,-0.0618531870370366,0.79976405
0.364882060727203,0.0245288308316156,0.0331405517956902,-0.125989320156771,-0.0144294426778186,-0.00607865849673249,-0.00653267647058872,0.0132450604575181,-0.010495102941178,0.364453235294117
0.506077192307692,-0.0588505448717956,0.0104492136752139,0.0228708910256405,-0.00767407905982916,-0.0178357606837606,-0.011618826923076,7.33525641030136e-05,0.110324935897435,0.504370038461538
0.6205106,-0.0227326129629629,-0.0401172611111113,-0.0245399611111103,-0.00596735000000066,-0.0110790111111114,-0.00974757392944808,0.00565698206758168,-0.0123104193937474,0.618807420601093
0.407687555821918,0.0419875913082267,0.0287118032216851,0.0706238928571447,0.058798093253967,0.0423315853174597,0.0442199642857155,0.0476871190476185,0.0433868015873018,0.407784767857143
1.7407577214012,0.108456715530192,0.13171528239319,0.0903449047619031,0.0731440615079366,0.0797828849206345,0.116396166666667,0.109067690476192,0.133407313492066,1.75089773214286
0.826259514705882,-0.0744886013071893,-0.0872884052287588,-0.0507250049019605,-0.00996661274509711,-0.0226385784313722,-0.00358711764705835,0.0555590539215688,0.0284031683006534,0.82906952432552
1.42113072689565,-0.135726510490739,-0.20797208148148,-0.297561227777777,0.00481907592592717,0.00344901481481549,0.0315671500000003,0.049594714814815,0.123478503703704,1.41746235
0.379326027905727,0.0685180877178235,-0.0205844167769555,-0.071786004011511,-0.0400214728799601,0.0267405177911197,0.0214503019575448,0.12403418162393,0.0431675262261668,0.380287624489929
1.17027849110169,-0.0748683472746628,-0.0557969389657563,0.00682129674661272,-0.0451820992760651,-0.0462733887692342,-0.0192203453513536,-0.020696926628372,-0.0269518973925083,1.17430542126639
1.49028082171075,0.554209772074538,-0.451804941931908,-0.666140377234324,-0.340722074062032,-0.158864957266536,-0.1227561334127,-0.179108957860275,-0.0565666510100675,1.49348739190166
0.296430291231924,-0.0412199091600939,-0.0344231595087333,-0.0538314793289907,-0.0115267866264838,0.00951933641975282,0.0209289629629644,0.0235655987654315,0.00624489197530924,0.292777791666667
0.36244595443038,-0.0200404111447754,-0.0271099936507933,-0.0218556999999996,-0.0085696777777774,-0.00675266825396777,-0.0123020952380946,-0.00493808888888856,-0.00542506031745956,0.362414371428572
1.03626632103175,-0.125319680321483,-0.00056562998200985,0.0348686250000003,-0.0264376547619048,0.00981893650793784,-0.0285792321428582,-0.0428657628372742,-0.0239365635169844,1.02765558945884
1.588581574,-0.111808458533243,-0.183052652046783,-0.400371210526316,-0.0966598099415198,-0.0399992309941517,0.0218810911603776,0.127711402838435,0.0270756148612701,1.58610131958502
